"id","citation_id","site_id","treatment_id","name","date","time","cultivar_id","specie_id","mean","statname","stat","n","vname","month","lon","lat","control","greenhouse","mean_unconverted","stat_unconverted"
99000000240,1000000067,1000026725,2000000012,"no treatment",NA,NA,NA,1000004507,0.118661,NA,NA,NA,"wood_Kmax",NA,-79.11666667,9.16666667,FALSE,NA,0.118661,NA
99000000241,1000000067,1000026725,2000000012,"no treatment",NA,NA,NA,1000007615,0.017569,NA,NA,NA,"wood_Kmax",NA,-79.11666667,9.16666667,FALSE,NA,0.017569,NA
99000000243,1000000067,1000026725,2000000012,"no treatment",NA,NA,NA,1000010298,0.007558,NA,NA,NA,"wood_Kmax",NA,-79.11666667,9.16666667,FALSE,NA,0.007558,NA
99000000244,1000000067,1000026725,2000000012,"no treatment",NA,NA,NA,1000010324,0.010356,NA,NA,NA,"wood_Kmax",NA,-79.11666667,9.16666667,FALSE,NA,0.010356,NA
99000000245,1000000067,1000026725,2000000012,"no treatment",NA,NA,NA,1000013227,0.031593,NA,NA,NA,"wood_Kmax",NA,-79.11666667,9.16666667,FALSE,NA,0.031593,NA
99000000246,1000000067,1000026725,2000000012,"no treatment",NA,NA,NA,1000013927,0.165768,NA,NA,NA,"wood_Kmax",NA,-79.11666667,9.16666667,FALSE,NA,0.165768,NA
99000000247,1000000067,1000026725,2000000012,"no treatment",NA,NA,NA,1000014447,0.14406,NA,NA,NA,"wood_Kmax",NA,-79.11666667,9.16666667,FALSE,NA,0.14406,NA
99000000248,1000000067,1000026725,2000000012,"no treatment",NA,NA,NA,26648,0.122469,NA,NA,NA,"wood_Kmax",NA,-79.11666667,9.16666667,FALSE,NA,0.122469,NA
99000000249,99000000009,1000000105,2000000012,"no treatment",NA,NA,NA,1000000953,0.19935,NA,NA,NA,"wood_Kmax",NA,-79.848,9.154,FALSE,NA,0.19935,NA
99000000250,99000000009,1000000105,2000000012,"no treatment",NA,NA,NA,1000001352,0.115753,NA,NA,NA,"wood_Kmax",NA,-79.848,9.154,FALSE,NA,0.115753,NA
99000000251,99000000009,1000000105,2000000012,"no treatment",NA,NA,NA,1000003247,0.108404,NA,NA,NA,"wood_Kmax",NA,-79.848,9.154,FALSE,NA,0.108404,NA
99000000252,99000000009,1000000105,2000000012,"no treatment",NA,NA,NA,1000004138,0.128588,NA,NA,NA,"wood_Kmax",NA,-79.848,9.154,FALSE,NA,0.128588,NA
99000000253,99000000009,1000000105,2000000012,"no treatment",NA,NA,NA,1000004511,0.094634,NA,NA,NA,"wood_Kmax",NA,-79.848,9.154,FALSE,NA,0.094634,NA
99000000254,99000000009,1000000105,2000000012,"no treatment",NA,NA,NA,1000007591,0.130134,NA,NA,NA,"wood_Kmax",NA,-79.848,9.154,FALSE,NA,0.130134,NA
99000000256,99000000009,1000000105,2000000012,"no treatment",NA,NA,NA,1000008125,0.318226,NA,NA,NA,"wood_Kmax",NA,-79.848,9.154,FALSE,NA,0.318226,NA
99000000257,99000000009,1000000105,2000000012,"no treatment",NA,NA,NA,1000010294,0.07142,NA,NA,NA,"wood_Kmax",NA,-79.848,9.154,FALSE,NA,0.07142,NA
99000000258,99000000009,1000000105,2000000012,"no treatment",NA,NA,NA,1000010653,0.097094,NA,NA,NA,"wood_Kmax",NA,-79.848,9.154,FALSE,NA,0.097094,NA
99000000259,99000000009,1000000105,2000000012,"no treatment",NA,NA,NA,1000014680,0.165891,NA,NA,NA,"wood_Kmax",NA,-79.848,9.154,FALSE,NA,0.165891,NA
99000000278,1000000071,2000000002,2000000012,"no treatment",NA,NA,NA,369,25.121535,NA,NA,NA,"wood_psi50",NA,-79.542955,8.994504,FALSE,NA,25.121535,NA
99000000279,1000000071,2000000002,2000000012,"no treatment",NA,NA,NA,1000004507,27.999903,NA,NA,NA,"wood_psi50",NA,-79.542955,8.994504,FALSE,NA,27.999903,NA
99000000280,1000000071,2000000002,2000000012,"no treatment",NA,NA,NA,1000006285,72.517378,NA,NA,NA,"wood_psi50",NA,-79.542955,8.994504,FALSE,NA,72.517378,NA
99000000282,1000000071,2000000002,2000000012,"no treatment",NA,NA,NA,1000013264,21.873359,NA,NA,NA,"wood_psi50",NA,-79.542955,8.994504,FALSE,NA,21.873359,NA
99000000283,1000000078,2000000002,2000000012,"no treatment",NA,NA,NA,1000011607,124.86473,NA,NA,NA,"wood_psi50",NA,-79.542955,8.994504,FALSE,NA,124.86473,NA
99000000288,1000000135,1000026724,2000000012,"no treatment",NA,NA,NA,11703,135.608459,NA,NA,NA,"wood_psi50",NA,101.7666667,21.9,FALSE,NA,135.608459,NA
99000000298,1000000067,1000026725,2000000012,"no treatment",NA,NA,NA,1000016040,76.204442,NA,NA,NA,"wood_psi50",NA,-79.11666667,9.16666667,FALSE,NA,76.204442,NA
99000000299,1000000067,1000026725,2000000012,"no treatment",NA,NA,NA,1000003071,138.061913,NA,NA,NA,"wood_psi50",NA,-79.11666667,9.16666667,FALSE,NA,138.061913,NA
99000000300,1000000067,1000026725,2000000012,"no treatment",NA,NA,NA,1000003310,64.415542,NA,NA,NA,"wood_psi50",NA,-79.11666667,9.16666667,FALSE,NA,64.415542,NA
99000000301,1000000067,1000026725,2000000012,"no treatment",NA,NA,NA,1000004507,194.358992,NA,NA,NA,"wood_psi50",NA,-79.11666667,9.16666667,FALSE,NA,194.358992,NA
99000000302,1000000067,1000026725,2000000012,"no treatment",NA,NA,NA,1000007615,158.935061,NA,NA,NA,"wood_psi50",NA,-79.11666667,9.16666667,FALSE,NA,158.935061,NA
99000000304,1000000067,1000026725,2000000012,"no treatment",NA,NA,NA,1000010298,37.746362,NA,NA,NA,"wood_psi50",NA,-79.11666667,9.16666667,FALSE,NA,37.746362,NA
99000000305,1000000067,1000026725,2000000012,"no treatment",NA,NA,NA,1000010324,51.48399,NA,NA,NA,"wood_psi50",NA,-79.11666667,9.16666667,FALSE,NA,51.48399,NA
99000000306,1000000067,1000026725,2000000012,"no treatment",NA,NA,NA,1000013227,87.344416,NA,NA,NA,"wood_psi50",NA,-79.11666667,9.16666667,FALSE,NA,87.344416,NA
99000000307,1000000067,1000026725,2000000012,"no treatment",NA,NA,NA,1000013927,76.797504,NA,NA,NA,"wood_psi50",NA,-79.11666667,9.16666667,FALSE,NA,76.797504,NA
99000000308,1000000067,1000026725,2000000012,"no treatment",NA,NA,NA,1000014447,234.00235,NA,NA,NA,"wood_psi50",NA,-79.11666667,9.16666667,FALSE,NA,234.00235,NA
99000000309,1000000067,1000026725,2000000012,"no treatment",NA,NA,NA,26648,193.77851,NA,NA,NA,"wood_psi50",NA,-79.11666667,9.16666667,FALSE,NA,193.77851,NA
99000000310,99000000009,1000000105,2000000012,"no treatment",NA,NA,NA,1000000953,57.663237,NA,NA,NA,"wood_psi50",NA,-79.848,9.154,FALSE,NA,57.663237,NA
99000000311,99000000009,1000000105,2000000012,"no treatment",NA,NA,NA,1000001352,231.739587,NA,NA,NA,"wood_psi50",NA,-79.848,9.154,FALSE,NA,231.739587,NA
99000000312,99000000009,1000000105,2000000012,"no treatment",NA,NA,NA,1000003247,130.325208,NA,NA,NA,"wood_psi50",NA,-79.848,9.154,FALSE,NA,130.325208,NA
99000000313,99000000009,1000000105,2000000012,"no treatment",NA,NA,NA,1000004138,118.724535,NA,NA,NA,"wood_psi50",NA,-79.848,9.154,FALSE,NA,118.724535,NA
99000000314,99000000009,1000000105,2000000012,"no treatment",NA,NA,NA,1000004511,192.291137,NA,NA,NA,"wood_psi50",NA,-79.848,9.154,FALSE,NA,192.291137,NA
99000000315,99000000009,1000000105,2000000012,"no treatment",NA,NA,NA,1000007591,152.957589,NA,NA,NA,"wood_psi50",NA,-79.848,9.154,FALSE,NA,152.957589,NA
99000000317,99000000009,1000000105,2000000012,"no treatment",NA,NA,NA,1000008125,127.972351,NA,NA,NA,"wood_psi50",NA,-79.848,9.154,FALSE,NA,127.972351,NA
99000000318,99000000009,1000000105,2000000012,"no treatment",NA,NA,NA,1000010294,114.685732,NA,NA,NA,"wood_psi50",NA,-79.848,9.154,FALSE,NA,114.685732,NA
99000000319,99000000009,1000000105,2000000012,"no treatment",NA,NA,NA,1000010653,83.415546,NA,NA,NA,"wood_psi50",NA,-79.848,9.154,FALSE,NA,83.415546,NA
99000000320,99000000009,1000000105,2000000012,"no treatment",NA,NA,NA,1000014680,224.082604,NA,NA,NA,"wood_psi50",NA,-79.848,9.154,FALSE,NA,224.082604,NA
99000000577,99000000015,2000000002,2000000012,"no treatment",NA,NA,NA,1000000923,0.021286,NA,NA,NA,"dark_respiration_factor",NA,-79.542955,8.994504,FALSE,NA,0.021286,NA
99000000578,99000000015,2000000002,2000000012,"no treatment",NA,NA,NA,25925,0.02831,NA,NA,NA,"dark_respiration_factor",NA,-79.542955,8.994504,FALSE,NA,0.02831,NA
99000000580,99000000015,2000000002,2000000012,"no treatment",NA,NA,NA,31933,0.009763,NA,NA,NA,"dark_respiration_factor",NA,-79.542955,8.994504,FALSE,NA,0.009763,NA
99000000581,99000000015,2000000002,2000000012,"no treatment",NA,NA,NA,369,0.013154,NA,NA,NA,"dark_respiration_factor",NA,-79.542955,8.994504,FALSE,NA,0.013154,NA
99000000582,99000000015,2000000002,2000000012,"no treatment",NA,NA,NA,49373,0.015029,NA,NA,NA,"dark_respiration_factor",NA,-79.542955,8.994504,FALSE,NA,0.015029,NA
99000000584,99000000015,2000000002,2000000012,"no treatment",NA,NA,NA,43639,0.030877,NA,NA,NA,"dark_respiration_factor",NA,-79.542955,8.994504,FALSE,NA,0.030877,NA
99000000587,99000000015,2000000002,2000000012,"no treatment",NA,NA,NA,1000013264,0.01449,NA,NA,NA,"dark_respiration_factor",NA,-79.542955,8.994504,FALSE,NA,0.01449,NA
99000000588,99000000015,2000000002,2000000012,"no treatment",NA,NA,NA,1000013911,0.016835,NA,NA,NA,"dark_respiration_factor",NA,-79.542955,8.994504,FALSE,NA,0.016835,NA
99000000589,99000000015,2000000002,2000000012,"no treatment",NA,NA,NA,26648,0.017717,NA,NA,NA,"dark_respiration_factor",NA,-79.542955,8.994504,FALSE,NA,0.017717,NA
99000000564,99000000010,2000000002,2000000012,"no treatment",NA,NA,NA,369,0.021509,NA,NA,NA,"dark_respiration_factor",NA,-79.542955,8.994504,FALSE,NA,0.021509,NA
99000000565,99000000010,2000000002,2000000012,"no treatment",NA,NA,NA,369,0.032558,NA,NA,NA,"dark_respiration_factor",NA,-79.542955,8.994504,FALSE,NA,0.032558,NA
99000000080,1000000109,1000026713,2000000012,"no treatment",NA,NA,NA,1000002823,0.2,NA,NA,NA,"wood_density",NA,-85.594,10.718,FALSE,NA,0.2,NA
99000000083,1000000109,1000026713,2000000012,"no treatment",NA,NA,NA,49394,0.5,NA,NA,NA,"wood_density",NA,-85.594,10.718,FALSE,NA,0.5,NA
99000000084,1000000109,1000026713,2000000012,"no treatment",NA,NA,NA,1000007823,0.39,NA,NA,NA,"wood_density",NA,-85.594,10.718,FALSE,NA,0.39,NA
99000000085,1000000109,1000026713,2000000012,"no treatment",NA,NA,NA,1000008798,0.5,NA,NA,NA,"wood_density",NA,-85.594,10.718,FALSE,NA,0.5,NA
99000000086,1000000109,1000026713,2000000012,"no treatment",NA,NA,NA,1000014448,0.56,NA,NA,NA,"wood_density",NA,-85.594,10.718,FALSE,NA,0.56,NA
99000000088,1000000071,2000000002,2000000012,"no treatment",NA,NA,NA,369,0.54,NA,NA,NA,"wood_density",NA,-79.542955,8.994504,FALSE,NA,0.54,NA
99000000089,1000000071,2000000002,2000000012,"no treatment",NA,NA,NA,1000004507,0.4,NA,NA,NA,"wood_density",NA,-79.542955,8.994504,FALSE,NA,0.4,NA
99000000090,1000000071,2000000002,2000000012,"no treatment",NA,NA,NA,1000006285,0.65,NA,NA,NA,"wood_density",NA,-79.542955,8.994504,FALSE,NA,0.65,NA
99000000092,1000000071,2000000002,2000000012,"no treatment",NA,NA,NA,1000013264,0.33,NA,NA,NA,"wood_density",NA,-79.542955,8.994504,FALSE,NA,0.33,NA
99000000101,1000000076,1000000346,2000000012,"no treatment",NA,NA,NA,1000000177,0.57,NA,NA,NA,"wood_density",NA,-105.0402,19.5093,FALSE,NA,0.57,NA
99000000103,1000000076,1000000346,2000000012,"no treatment",NA,NA,NA,369,0.635,NA,NA,NA,"wood_density",NA,-105.0402,19.5093,FALSE,NA,0.635,NA
99000000111,1000000078,2000000002,2000000012,"no treatment",NA,NA,NA,1000011607,0.58,NA,NA,NA,"wood_density",NA,-79.542955,8.994504,FALSE,NA,0.58,NA
99000000113,1000000135,1000026724,2000000012,"no treatment",NA,NA,NA,11703,0.5,NA,NA,NA,"wood_density",NA,101.7666667,21.9,FALSE,NA,0.5,NA
99000000123,1000000067,1000026725,2000000012,"no treatment",NA,NA,NA,1000016040,0.49454,NA,NA,NA,"wood_density",NA,-79.11666667,9.16666667,FALSE,NA,0.49454,NA
99000000124,1000000067,1000026725,2000000012,"no treatment",NA,NA,NA,1000003071,0.38452,NA,NA,NA,"wood_density",NA,-79.11666667,9.16666667,FALSE,NA,0.38452,NA
99000000125,1000000067,1000026725,2000000012,"no treatment",NA,NA,NA,1000003310,0.4268,NA,NA,NA,"wood_density",NA,-79.11666667,9.16666667,FALSE,NA,0.4268,NA
99000000126,1000000067,1000026725,2000000012,"no treatment",NA,NA,NA,1000004507,0.25572,NA,NA,NA,"wood_density",NA,-79.11666667,9.16666667,FALSE,NA,0.25572,NA
99000000127,1000000067,1000026725,2000000012,"no treatment",NA,NA,NA,1000007615,0.5623,NA,NA,NA,"wood_density",NA,-79.11666667,9.16666667,FALSE,NA,0.5623,NA
99000000129,1000000067,1000026725,2000000012,"no treatment",NA,NA,NA,1000010298,0.83324,NA,NA,NA,"wood_density",NA,-79.11666667,9.16666667,FALSE,NA,0.83324,NA
99000000130,1000000067,1000026725,2000000012,"no treatment",NA,NA,NA,1000010324,0.555357,NA,NA,NA,"wood_density",NA,-79.11666667,9.16666667,FALSE,NA,0.555357,NA
99000000131,1000000067,1000026725,2000000012,"no treatment",NA,NA,NA,1000013227,0.45916,NA,NA,NA,"wood_density",NA,-79.11666667,9.16666667,FALSE,NA,0.45916,NA
99000000132,1000000067,1000026725,2000000012,"no treatment",NA,NA,NA,1000013927,0.33184,NA,NA,NA,"wood_density",NA,-79.11666667,9.16666667,FALSE,NA,0.33184,NA
99000000133,1000000067,1000026725,2000000012,"no treatment",NA,NA,NA,1000014447,0.24256,NA,NA,NA,"wood_density",NA,-79.11666667,9.16666667,FALSE,NA,0.24256,NA
99000000134,1000000067,1000026725,2000000012,"no treatment",NA,NA,NA,26648,0.32576,NA,NA,NA,"wood_density",NA,-79.11666667,9.16666667,FALSE,NA,0.32576,NA
99000000135,99000000009,1000000105,2000000012,"no treatment",NA,NA,NA,1000000953,0.43558,NA,NA,NA,"wood_density",NA,-79.848,9.154,FALSE,NA,0.43558,NA
99000000136,99000000009,1000000105,2000000012,"no treatment",NA,NA,NA,1000001352,0.56488,NA,NA,NA,"wood_density",NA,-79.848,9.154,FALSE,NA,0.56488,NA
99000000137,99000000009,1000000105,2000000012,"no treatment",NA,NA,NA,1000003247,0.5566,NA,NA,NA,"wood_density",NA,-79.848,9.154,FALSE,NA,0.5566,NA
99000000138,99000000009,1000000105,2000000012,"no treatment",NA,NA,NA,1000004138,0.52544,NA,NA,NA,"wood_density",NA,-79.848,9.154,FALSE,NA,0.52544,NA
99000000139,99000000009,1000000105,2000000012,"no treatment",NA,NA,NA,1000004511,0.57506,NA,NA,NA,"wood_density",NA,-79.848,9.154,FALSE,NA,0.57506,NA
99000000140,99000000009,1000000105,2000000012,"no treatment",NA,NA,NA,1000007591,0.37182,NA,NA,NA,"wood_density",NA,-79.848,9.154,FALSE,NA,0.37182,NA
99000000142,99000000009,1000000105,2000000012,"no treatment",NA,NA,NA,1000008125,0.29884,NA,NA,NA,"wood_density",NA,-79.848,9.154,FALSE,NA,0.29884,NA
99000000143,99000000009,1000000105,2000000012,"no treatment",NA,NA,NA,1000010294,0.5038,NA,NA,NA,"wood_density",NA,-79.848,9.154,FALSE,NA,0.5038,NA
99000000144,99000000009,1000000105,2000000012,"no treatment",NA,NA,NA,1000010653,0.50282,NA,NA,NA,"wood_density",NA,-79.848,9.154,FALSE,NA,0.50282,NA
99000000145,99000000009,1000000105,2000000012,"no treatment",NA,NA,NA,1000014680,0.42066,NA,NA,NA,"wood_density",NA,-79.848,9.154,FALSE,NA,0.42066,NA
1000001247,1000000101,1000025739,2000000012,"no treatment",NA,NA,NA,49913,0.49,NA,NA,NA,"wood_density",NA,-47.88333333,-15.93333333,FALSE,NA,0.49,NA
1000001249,1000000101,1000025739,2000000012,"no treatment",NA,NA,NA,1000020868,0.56,NA,NA,NA,"wood_density",NA,-47.88333333,-15.93333333,FALSE,NA,0.56,NA
1000001250,1000000101,1000025739,2000000012,"no treatment",NA,NA,NA,1000020879,0.72,NA,NA,NA,"wood_density",NA,-47.88333333,-15.93333333,FALSE,NA,0.72,NA
1000001251,1000000101,1000025739,2000000012,"no treatment",NA,NA,NA,1000008327,0.74,NA,NA,NA,"wood_density",NA,-47.88333333,-15.93333333,FALSE,NA,0.74,NA
1000001252,1000000101,1000025739,2000000012,"no treatment",NA,NA,NA,1000020880,0.53,NA,NA,NA,"wood_density",NA,-47.88333333,-15.93333333,FALSE,NA,0.53,NA
1000001253,1000000101,1000025739,2000000012,"no treatment",NA,NA,NA,1000020881,0.62,NA,NA,NA,"wood_density",NA,-47.88333333,-15.93333333,FALSE,NA,0.62,NA
1000001254,1000000101,1000025739,2000000012,"no treatment",NA,NA,NA,1000009201,0.52,NA,NA,NA,"wood_density",NA,-47.88333333,-15.93333333,FALSE,NA,0.52,NA
1000001255,1000000101,1000025739,2000000012,"no treatment",NA,NA,NA,1000020874,0.49,NA,NA,NA,"wood_density",NA,-47.88333333,-15.93333333,FALSE,NA,0.49,NA
1000001256,1000000101,1000025739,2000000012,"no treatment",NA,NA,NA,1000020875,0.54,NA,NA,NA,"wood_density",NA,-47.88333333,-15.93333333,FALSE,NA,0.54,NA
1000001257,1000000101,1000025739,2000000012,"no treatment",NA,NA,NA,1000020876,0.38,NA,NA,NA,"wood_density",NA,-47.88333333,-15.93333333,FALSE,NA,0.38,NA
1000001258,1000000101,1000025739,2000000012,"no treatment",NA,NA,NA,1000020877,0.48,NA,NA,NA,"wood_density",NA,-47.88333333,-15.93333333,FALSE,NA,0.48,NA
1000001259,1000000102,2000000003,2000000012,"no treatment",NA,NA,NA,1000000969,0.74,NA,NA,NA,"wood_density",NA,-79.975527,9.280225,FALSE,NA,0.74,NA
1000001260,1000000102,2000000002,2000000012,"no treatment",NA,NA,NA,28944,0.66,NA,NA,NA,"wood_density",NA,-79.542955,8.994504,FALSE,NA,0.66,NA
1000001262,1000000102,2000000003,2000000012,"no treatment",NA,NA,NA,43171,0.67,NA,NA,NA,"wood_density",NA,-79.975527,9.280225,FALSE,NA,0.67,NA
1000001268,1000000109,1000026713,2000000012,"no treatment",NA,NA,NA,1000002246,0.61,NA,NA,NA,"wood_density",NA,-85.594,10.718,FALSE,NA,0.61,NA
1000001269,1000000109,1000026713,2000000012,"no treatment",NA,NA,NA,281,0.64,NA,NA,NA,"wood_density",NA,-85.594,10.718,FALSE,NA,0.64,NA
1000001271,1000000109,1000026713,2000000012,"no treatment",NA,NA,NA,5807,0.55,NA,NA,NA,"wood_density",NA,-85.594,10.718,FALSE,NA,0.55,NA
1000001272,1000000109,1000026713,2000000012,"no treatment",NA,NA,NA,1000003887,0.6,NA,NA,NA,"wood_density",NA,-85.594,10.718,FALSE,NA,0.6,NA
1000001274,1000000109,1000026713,2000000012,"no treatment",NA,NA,NA,5630,0.74,NA,NA,NA,"wood_density",NA,-85.594,10.718,FALSE,NA,0.74,NA
1000001275,1000000109,1000026713,2000000012,"no treatment",NA,NA,NA,27020,0.84,NA,NA,NA,"wood_density",NA,-85.594,10.718,FALSE,NA,0.84,NA
1000001276,1000000109,1000026713,2000000012,"no treatment",NA,NA,NA,39582,0.78,NA,NA,NA,"wood_density",NA,-85.594,10.718,FALSE,NA,0.78,NA
1000001277,1000000109,1000026713,2000000012,"no treatment",NA,NA,NA,17254,0.68,NA,NA,NA,"wood_density",NA,-85.594,10.718,FALSE,NA,0.68,NA
1000001278,1000000109,1000026713,2000000012,"no treatment",NA,NA,NA,25287,0.64,NA,NA,NA,"wood_density",NA,-85.594,10.718,FALSE,NA,0.64,NA
1000001279,1000000109,1000026713,2000000012,"no treatment",NA,NA,NA,1000020873,0.51,NA,NA,NA,"wood_density",NA,-85.594,10.718,FALSE,NA,0.51,NA
1000001282,1000000103,1000026716,2000000012,"no treatment",NA,NA,NA,41267,0.697,NA,NA,NA,"wood_density",NA,-85.127044,10.451983,FALSE,NA,0.697,NA
1000001283,1000000103,1000026716,2000000012,"no treatment",NA,NA,NA,13388,0.464535,NA,NA,NA,"wood_density",NA,-85.127044,10.451983,FALSE,NA,0.464535,NA
1000001285,1000000104,1000026715,2000000012,"no treatment",NA,NA,NA,1000020863,0.659035,NA,NA,NA,"wood_density",NA,-54.1333333333333,-25.5180555555556,FALSE,NA,0.659035,NA
1000001289,1000000104,1000026715,2000000012,"no treatment",NA,NA,NA,1000002727,0.595046,NA,NA,NA,"wood_density",NA,-54.1333333333333,-25.5180555555556,FALSE,NA,0.595046,NA
1000001290,1000000104,1000026715,2000000012,"no treatment",NA,NA,NA,1000020866,0.508059,NA,NA,NA,"wood_density",NA,-54.1333333333333,-25.5180555555556,FALSE,NA,0.508059,NA
1000001291,1000000104,1000026715,2000000012,"no treatment",NA,NA,NA,1000020867,0.858303,NA,NA,NA,"wood_density",NA,-54.1333333333333,-25.5180555555556,FALSE,NA,0.858303,NA
1000001292,1000000104,1000026715,2000000012,"no treatment",NA,NA,NA,1000020869,0.69773,NA,NA,NA,"wood_density",NA,-54.1333333333333,-25.5180555555556,FALSE,NA,0.69773,NA
1000001293,1000000104,1000026715,2000000012,"no treatment",NA,NA,NA,1000020870,0.54056,NA,NA,NA,"wood_density",NA,-54.1333333333333,-25.5180555555556,FALSE,NA,0.54056,NA
1000001294,1000000104,1000026715,2000000012,"no treatment",NA,NA,NA,1000020871,0.757215,NA,NA,NA,"wood_density",NA,-54.1333333333333,-25.5180555555556,FALSE,NA,0.757215,NA
